0,0.0020329952239990234,0.009224891662597656
1,0.0031070709228515625,0.010914087295532227
2,0.0030350685119628906,0.009818077087402344
3,0.0018219947814941406,0.010128021240234375
4,0.0034689903259277344,0.009803056716918945
5,0.0038459300994873047,0.0072689056396484375
6,0.0014870166778564453,0.010391950607299805
7,0.004166841506958008,0.010016918182373047
8,0.003314971923828125,0.012581110000610352
9,0.005011081695556641,0.012392997741699219
10,0.003885984420776367,0.012283086776733398
11,0.0053141117095947266,0.01347804069519043
12,0.004786014556884766,0.012118101119995117
13,0.003906965255737305,0.014966964721679688
14,0.0053980350494384766,0.016621112823486328
15,0.006829023361206055,0.01406407356262207
16,0.00760197639465332,0.01592397689819336
17,0.008607149124145508,0.016209840774536133
18,0.007367134094238281,0.01709604263305664
19,0.007736921310424805,0.021915197372436523
20,0.007983922958374023,0.020077943801879883
